ChannelTitle=	Vol. Pulse	Blood Flow	ECG	
11.41	-7.68	-12.8	330	
11.415	-7.71	-12.7	344	
11.42	-7.74	-12.4	346	
11.425	-7.77	-12.7	346.7	
11.43	-7.8	-13.1	338.4	
11.435	-7.83	-12.9	334.9	
11.44	-7.86	-12.9	370	
11.445	-7.88	-12.8	385.9	
11.45	-7.91	-12	395	
11.455	-7.93	-11.4	417.5	
11.46	-7.95	-12	412.6	
11.465	-7.98	-12.3	434.3	
11.47	-8	-12.2	476.4	
11.475	-8.03	-13	492.2	
11.48	-8.06	-14.2	499.8	
11.485	-8.09	-14.4	509.7	
11.49	-8.13	-14.6	NaN	
11.495	-8.17	-15.3	511.8	
11.5	-8.21	-14.5	NaN	
11.505	-8.23	-11.4	511.9	
11.51	-8.24	-6.2	NaN	
11.515	-8.21	1.8	512	
11.52	-8.14	11.8	NaN	
11.525	-8.02	21	511.9	
11.53	-7.86	28.8	NaN	
11.535	-7.67	35.2	511.9	
11.54	-7.44	39.2	511	
11.545	-7.21	41.2	505.6	
11.55	-6.97	42.6	497.1	
11.555	-6.72	43.3	488.6	
11.56	-6.47	42.7	470.3	
11.565	-6.23	41.5	439.5	
11.57	-6	39.9	422.6	
11.575	-5.78	36.9	418	
11.58	-5.58	33.5	385.5	
11.585	-5.4	30.9	372.9	
11.59	-5.22	27.8	372.3	
11.595	-5.07	24	345.1	
11.6	-4.94	20.4	349.8	
11.605	-4.82	16.4	366.7	
11.61	-4.73	11.2	343.9	
11.615	-4.67	6.3	314	
11.62	-4.62	2.2	322.4	
11.625	-4.6	-2.1	339	
11.63	-4.6	-6.1	351.5	
11.635	-4.62	-9.2	366.7	
11.64	-4.65	-12.7	357.3	
11.645	-4.71	-16.2	336.6	
11.65	-4.77	-17.8	332.8	
11.655	-4.84	-17.9	321.8	
11.66	-4.9	-17.7	330.3	
11.665	-4.97	-16.4	350.3	
11.67	-5.02	-14.5	328.4	
11.675	-5.07	-13.8	313.4	
11.68	-5.11	-13.6	309.3	
11.685	-5.16	-13.3	299	
11.69	-5.2	-14.5	316.8	
11.695	-5.26	-17.2	324.5	
11.7	-5.33	-19.6	286.4	
11.705	-5.4	-21.7	281.3	
11.71	-5.49	-24.7	298.3	
11.715	-5.6	-27.5	292.5	
11.72	-5.72	-29.5	300	
11.725	-5.84	-31.6	299.5	
11.73	-5.98	-33.3	301	
11.735	-6.12	-33.9	297.9	
11.74	-6.26	-34.4	293.2	
11.745	-6.41	-34.8	311.1	
11.75	-6.55	-33.9	322.4	
11.755	-6.68	-32.4	332.6	
11.76	-6.81	-31.1	334.2	
11.765	-6.93	-28.7	329.3	
11.77	-7.03	-24.6	321.3	
11.775	-7.11	-20.5	300.7	
11.78	-7.17	-16.8	281.9	
11.785	-7.21	-13.1	267	
11.79	-7.24	-10.3	243.8	
11.795	-7.25	-8.3	218.9	
11.8	-7.25	-6.2	224.3	
11.805	-7.25	-5	242.5	
11.81	-7.24	-5.6	251.4	
11.815	-7.24	-6.1	246.1	
11.82	-7.24	-6.1	227.9	
11.825	-7.24	-7.2	225.2	
11.83	-7.24	-9	226	
11.835	-7.26	-10.3	227.8	
11.84	-7.28	-11.8	246.6	
11.845	-7.31	-13.7	244.5	
11.85	-7.35	-14.5	219.8	
11.855	-7.39	-14.4	200.1	
11.86	-7.42	-14.4	187.3	
11.865	-7.46	-13.6	209.6	
11.87	-7.49	-12.1	314.2	
11.875	-7.52	-11.3	457.3	
11.88	-7.54	-10.6	NaN	
11.885	-7.55	-8.6	511.2	
11.89	-7.55	-6.7	511.3	
11.895	-7.55	-5.4	503.5	
11.9	-7.54	-3.6	319.2	
11.905	-7.52	-2	-12	
11.91	-7.49	-1.8	-101.3	
11.915	-7.47	-1.7	32.3	
11.92	-7.44	-1.5	142.9	
11.925	-7.41	-2.1	182.1	
11.93	-7.39	-3	194.4	
11.935	-7.38	-3.8	229.3	
11.94	-7.37	-5.7	248.2	
11.945	-7.37	-8.6	242.5	
11.95	-7.38	-11.1	239.8	
11.955	-7.41	-13	245.4	
11.96	-7.45	-14.8	256.8	
11.965	-7.49	-15.5	249.3	
11.97	-7.53	-15	255.2	
11.975	-7.57	-14.6	282.1	
11.98	-7.61	-14.1	295.5	
11.985	-7.64	-12.9	315	
11.99	-7.67	-12	320.3	
11.995	-7.69	-11.8	315	
12	-7.71	-11.4	347.4	
12.005	-7.73	-11.1	372.8	
12.01	-7.76	-11.8	374.5	
12.015	-7.78	-11.8	383.8	
12.02	-7.8	-11.4	403.2	
12.025	-7.82	-12	433.3	
12.03	-7.85	-13.1	453	
12.035	-7.88	-13.4	470.1	
12.04	-7.91	-14.1	492.9	
12.045	-7.95	-15.5	508.9	
12.05	-7.99	-15.6	NaN	
12.055	-8.03	-14.6	511.7	
12.06	-8.07	-12.9	NaN	
12.065	-8.08	-8.4	511.9	
12.07	-8.07	-0.2	NaN	
12.075	-8.01	9.6	512	
12.08	-7.9	19.6	NaN	
12.085	-7.74	28.9	NaN	
12.09	-7.54	35.7	NaN	
12.095	-7.32	39.8	511.8	
12.1	-7.08	42.7	NaN	
12.105	-6.83	44.2	509.7	
12.11	-6.58	44	503.1	
12.115	-6.33	43	492.7	
12.12	-6.09	41.9	494.7	
12.125	-5.86	39.5	493.3	
12.13	-5.64	36.5	444.4	
12.135	-5.44	33.6	428	
12.14	-5.26	29.9	456.9	
12.145	-5.1	25.3	437.4	
12.15	-4.96	21.7	418.9	
12.155	-4.84	18.3	438.1	
12.16	-4.73	14.2	455.9	
12.165	-4.65	10.5	458.6	
12.17	-4.58	7.7	449.9	
12.175	-4.53	4.7	456.1	
12.18	-4.49	1.9	460.3	
12.185	-4.47	-0.2	468	
12.19	-4.46	-2.7	479.3	
12.195	-4.46	-5.3	457.7	
12.2	-4.47	-6.8	456.9	
12.205	-4.48	-8.1	481.8	
12.21	-4.51	-10.3	473.6	
12.215	-4.54	-12.3	456.4	
12.22	-4.59	-13.7	471.4	
12.225	-4.64	-15.9	477.5	
12.23	-4.71	-18.4	448	
12.235	-4.78	-20.4	443.7	
12.24	-4.87	-22.6	483.3	
12.245	-4.96	-24.9	499.5	
12.25	-5.07	-26.1	487.3	
12.255	-5.18	-26.8	497.2	
12.26	-5.29	-28	504.3	
12.265	-5.41	-28.7	493.9	
12.27	-5.53	-28.5	495.9	
12.275	-5.64	-28.3	506	
12.28	-5.76	-27.7	511.7	
12.285	-5.87	-26.3	NaN	
12.29	-5.97	-25.1	511.9	
12.295	-6.06	-24.3	511.9	
12.3	-6.15	-22.9	511.6	
12.305	-6.24	-21.8	512	
12.31	-6.32	-21.8	512	
12.315	-6.4	-21.6	NaN	
12.32	-6.47	-20.7	NaN	
12.325	-6.54	-20.3	512	
12.33	-6.62	-20	NaN	
12.335	-6.68	-18.9	NaN	
12.34	-6.74	-18.1	511.3	
12.345	-6.8	-17.7	507.6	
12.35	-6.86	-16.4	503.7	
12.355	-6.9	-14.7	505.5	
12.36	-6.94	-13.6	501.8	
12.365	-6.98	-12.4	495.3	
12.37	-7	-10.8	506.3	
12.375	-7.02	-9.8	507.6	
12.38	-7.04	-9.1	493.5	
12.385	-7.05	-8.1	499.3	
12.39	-7.05	-7.6	507.5	
12.395	-7.06	-7.8	503.8	
12.4	-7.07	-7.6	473.5	
12.405	-7.07	-7.4	445.3	
12.41	-7.08	-7.9	478	
12.415	-7.08	-7.9	510.1	
12.42	-7.09	-7.4	NaN	
12.425	-7.09	-7.4	511.1	
12.43	-7.1	-7.2	NaN	
12.435	-7.1	-5.8	510.3	
12.44	-7.09	-5	NaN	
12.445	-7.09	-5.4	462.8	
12.45	-7.08	-5.7	231.3	
12.455	-7.08	-6.1	90.9	
12.46	-7.08	-7.4	210.4	
12.465	-7.09	-8.4	354.3	
12.47	-7.1	-8.8	439.2	
12.475	-7.11	-9.7	480.3	
12.48	-7.13	-10.5	480.5	
12.485	-7.15	-10.4	477.2	
12.49	-7.17	-10.7	494.5	
12.495	-7.19	-11.4	504.2	
12.5	-7.21	-11.1	508.1	
12.505	-7.23	-10.1	NaN	
12.51	-7.25	-9.8	511.4	
12.515	-7.27	-9	511	
12.52	-7.27	-7.5	511.5	
12.525	-7.27	-6.4	NaN	
12.53	-7.27	-5.8	512	
12.535	-7.27	-5	NaN	
12.54	-7.26	-5	512	
12.545	-7.25	-6	NaN	
12.55	-7.25	-7.2	NaN	
12.555	-7.26	-9	NaN	
12.56	-7.28	-11.8	NaN	
12.565	-7.31	-14.2	NaN	
12.57	-7.35	-16	NaN	
12.575	-7.4	-18.3	NaN	
12.58	-7.46	-19.9	NaN	
12.585	-7.53	-20	NaN	
12.59	-7.59	-19.4	NaN	
12.595	-7.66	-18.8	NaN	
12.6	-7.71	-16.8	NaN	
12.605	-7.75	-13.4	NaN	
12.61	-7.77	-8.5	NaN	
12.615	-7.76	-0.6	NaN	
12.62	-7.7	9.7	NaN	
12.625	-7.59	19.3	NaN	
12.63	-7.44	27.2	NaN	
12.635	-7.25	33.9	NaN	
12.64	-7.04	38.1	NaN	
12.645	-6.81	39.9	NaN	
12.65	-6.58	40.7	NaN	
12.655	-6.35	40.4	511.9	
12.66	-6.12	38.2	NaN	
12.665	-5.91	35.2	511.6	
12.67	-5.72	32.1	NaN	
12.675	-5.54	28.1	511.3	
12.68	-5.38	24.3	NaN	
12.685	-5.25	21.4	508.2	
12.69	-5.12	18.4	488.5	
12.695	-5.01	15.4	488.3	
12.7	-4.92	13.7	486.9	
12.705	-4.83	12.3	473.7	
12.71	-4.75	10.3	477.4	
12.715	-4.69	8.8	482.2	
12.72	-4.62	7.7	484.8	
12.725	-4.57	5.4	465.4	
12.73	-4.53	2.5	443.1	
12.735	-4.5	0.2	453.4	
12.74	-4.49	-2.4	442.3	
12.745	-4.48	-5.4	417.7	
12.75	-4.5	-7.5	417.4	
12.755	-4.52	-9.2	413.9	
12.76	-4.55	-11.5	398.6	
12.765	-4.59	-13.6	389.8	
12.77	-4.64	-15.2	402.7	
12.775	-4.7	-17.2	408.1	
12.78	-4.77	-19.2	387.4	
12.785	-4.85	-20.7	379.9	
12.79	-4.93	-22.6	389.4	
12.795	-5.03	-24.8	379.3	
12.8	-5.13	-25.9	375.6	
12.805	-5.24	-26.5	385	
12.81	-5.35	-27.9	354.5	
12.815	-5.47	-28.8	332.2	
12.82	-5.59	-28.5	366.5	
12.825	-5.7	-28.2	406.3	
12.83	-5.82	-27.5	390.3	
12.835	-5.92	-25.6	371.2	
12.84	-6.02	-23.8	384.5	
12.845	-6.11	-22.3	390.6	
12.85	-6.19	-20	378.6	
12.855	-6.25	-18.1	354.3	
12.86	-6.31	-17.5	356.6	
12.865	-6.37	-16.9	361.3	
12.87	-6.42	-16.1	360.7	
12.875	-6.47	-16.4	337.2	
12.88	-6.53	-17.2	274.6	
12.885	-6.58	-17	257.8	
12.89	-6.64	-17	262.1	
12.895	-6.69	-17.5	236.5	
12.9	-6.75	-17.4	214.1	
12.905	-6.81	-17.3	210.6	
12.91	-6.86	-17.6	202.8	
12.915	-6.92	-17	189	
12.92	-6.97	-15.1	198.5	
12.925	-7	-13.2	198.4	
12.93	-7.03	-11.7	171.5	
12.935	-7.06	-9.5	173.9	
12.94	-7.06	-7.1	180.3	
12.945	-7.06	-4.7	156.8	
12.95	-7.05	-2.1	123.1	
12.955	-7.02	-0.2	105	
12.96	-6.99	0.1	165.4	
12.965	-6.96	0.1	337	
12.97	-6.92	0.1	487.5	
12.975	-6.89	-1.1	NaN	
12.98	-6.87	-2.8	508.6	
12.985	-6.86	-3.9	506.3	
12.99	-6.85	-5.2	323.9	
12.995	-6.85	-6.9	-91.5	
13	-6.85	-7.9	-340.5	
13.005	-6.86	-8.6	-271.6	
13.01	-6.88	-10.1	-125.9	
13.015	-6.9	-11.3	-30.8	
13.02	-6.93	-11.6	17	
13.025	-6.95	-12.1	58.9	
13.03	-6.98	-12.5	79	
13.035	-7.01	-11.8	72.4	
13.04	-7.04	-10.9	77	
13.045	-7.06	-10.6	78.2	
13.05	-7.08	-9.8	71.2	
13.055	-7.09	-9	73.5	
13.06	-7.1	-9	89.2	
13.065	-7.12	-8.6	94.7	
13.07	-7.12	-7.7	72.7	
13.075	-7.13	-7.6	66.3	
13.08	-7.13	-7.6	100.9	
13.085	-7.14	-7.1	115.7	
13.09	-7.14	-7.1	115	
13.095	-7.15	-7.9	137.1	
13.1	-7.15	-8.4	148.6	
13.105	-7.16	-9.1	147.6	
13.11	-7.18	-10.8	155.7	
13.115	-7.21	-12.4	171	
13.12	-7.24	-13.4	191.1	
13.125	-7.28	-15.1	225.4	
13.13	-7.32	-16.6	239.5	
13.135	-7.37	-16.8	245.9	
13.14	-7.42	-16.5	283.3	
13.145	-7.47	-16.3	301.6	
13.15	-7.51	-14.3	300.3	
13.155	-7.54	-10.3	296.1	
13.16	-7.54	-4.2	280.5	
13.165	-7.51	4.4	286.3	
13.17	-7.43	14.5	305.3	
13.175	-7.3	23.2	307.9	
13.18	-7.13	30.2	294.8	
13.185	-6.93	36.1	261.8	
13.19	-6.71	39.8	235.5	
13.195	-6.48	41.2	199.8	
13.2	-6.24	41.9	151.8	
13.205	-6	41.7	130.3	
13.21	-5.77	39.5	102.8	
13.215	-5.56	36.5	82.7	
13.22	-5.36	33.5	66	
13.225	-5.17	29.6	35.1	
13.23	-5.01	25.3	5.1	
13.235	-4.87	21.4	-29.7	
13.24	-4.75	17.2	-30.4	
13.245	-4.66	12.3	-29.3	
13.25	-4.59	8.1	-46.3	
13.255	-4.54	4.5	-54.9	
13.26	-4.5	0.6	-75.3	
13.265	-4.49	-2.6	-82.8	
13.27	-4.49	-4.7	-82.7	
13.275	-4.49	-6.8	-92.1	
13.28	-4.51	-8.4	-105.8	
13.285	-4.54	-9	-113.9	
13.29	-4.56	-9.7	-103.5	
13.295	-4.59	-10.4	-96.2	
13.3	-4.62	-10.2	-114.3	
13.305	-4.65	-10.1	-139.9	
13.31	-4.68	-10.9	-148.8	
13.315	-4.72	-11.8	-148.6	
13.32	-4.76	-12.4	-166.4	#2 Exercise  
13.325	-4.8	-14.2	-166.2	
13.33	-4.85	-16.5	-161.1	
13.335	-4.92	-18.4	-184.7	
13.34	-4.99	-20.5	-162.7	
13.345	-5.08	-23	-133.9	
13.35	-5.18	-24.6	-159.9	
13.355	-5.28	-25.7	-195.2	
13.36	-5.39	-27.2	-196.6	
13.365	-5.5	-27.8	-198.1	
13.37	-5.61	-27.1	-195.8	
13.375	-5.72	-26.4	-163.5	
13.38	-5.82	-25.3	-140.3	
13.385	-5.92	-23.1	-143.7	
13.39	-6	-21.2	-158.7	
13.395	-6.07	-19.8	-149.1	
13.4	-6.14	-17.5	-145.7	
13.405	-6.19	-15.4	-160.7	
13.41	-6.24	-14.8	-176	
13.415	-6.29	-14.8	-179.4	
13.42	-6.33	-14.5	-202.4	
13.425	-6.37	-15.1	-272	
13.43	-6.42	-16.1	-289.6	
13.435	-6.47	-16.1	-273.4	
13.44	-6.52	-15.7	-285	
13.445	-6.57	-15.1	-306.7	
13.45	-6.61	-13.7	-318.2	
13.455	-6.65	-12.1	-314.9	
13.46	-6.67	-11.2	-317	
13.465	-6.7	-10	-328	
13.47	-6.71	-8.5	-348.8	
13.475	-6.72	-7.7	-366.3	
13.48	-6.73	-7	-361.1	
13.485	-6.73	-5.6	-341	
13.49	-6.72	-4.5	-349	
13.495	-6.71	-3.8	-385.6	
13.5	-6.7	-2.5	-405.3	
13.505	-6.68	-1.6	-357.8	
13.51	-6.66	-2.3	-188.8	
13.515	-6.64	-3	91.8	
13.52	-6.63	-3.1	343.8	
13.525	-6.61	-3.8	420.2	
13.53	-6.6	-4.9	315.2	
13.535	-6.6	-5.6	-30	
13.54	-6.6	-6.3	-413.2	
13.545	-6.6	-7.4	NaN	
13.55	-6.61	-7.9	-508.5	
13.555	-6.62	-8.3	NaN	
13.56	-6.63	-9.3	-492.5	
13.565	-6.65	-9.9	-480.9	
13.57	-6.67	-9.8	-446.5	
13.575	-6.69	-10.3	-419.1	
13.58	-6.71	-10.7	-422.4	
13.585	-6.73	-10.1	-384.8	
13.59	-6.75	-9.7	-352.7	
13.595	-6.77	-9.9	-375.1	
13.6	-6.79	-9.5	-380.3	
13.605	-6.8	-9	-364.6	
13.61	-6.82	-9.3	-375.6	
13.615	-6.83	-9.1	-357.6	
13.62	-6.84	-8.2	-337.2	
13.625	-6.85	-8	-342.7	
13.63	-6.86	-8.6	-323.3	
13.635	-6.88	-8.9	-319.2	
13.64	-6.89	-9.7	-326.1	
13.645	-6.91	-11.2	-304.1	
13.65	-6.94	-12.3	-277.9	
13.655	-6.97	-13.2	-271.4	
13.66	-7.01	-14.5	-267.5	
13.665	-7.05	-14.6	-250.3	
13.67	-7.09	-13.3	-230.4	
13.675	-7.12	-12.2	-206.5	
13.68	-7.14	-11.5	-176	
13.685	-7.17	-10.2	-149.9	
13.69	-7.18	-9.3	-119.5	
13.695	-7.19	-8.3	-104.7	
13.7	-7.2	-5.7	-113.8	
13.705	-7.18	-1.1	-109.4	
13.71	-7.14	4.9	-96.8	
13.715	-7.06	12.5	-106.7	
13.72	-6.95	20.6	-115.5	
13.725	-6.8	26.4	-122.7	
13.73	-6.62	30	-157.6	
13.735	-6.44	32.8	-175.3	
13.74	-6.24	34	-174	
13.745	-6.04	33.8	-196.3	
13.75	-5.85	33.6	-249.5	
13.755	-5.65	33.3	-296.7	
13.76	-5.47	31.7	-314.9	
13.765	-5.29	30.1	-338	
13.77	-5.12	28.8	-362.3	
13.775	-4.95	26.4	-367.4	
13.78	-4.81	23.5	-389.4	
13.785	-4.67	21.4	-412.8	
13.79	-4.55	19.1	-413.4	
13.795	-4.44	15.8	-430.9	
13.8	-4.35	12.7	-453.4	
13.805	-4.28	9.7	-456.6	
13.81	-4.22	5.7	-452.9	
13.815	-4.18	1.6	-453.4	
13.82	-4.16	-2.1	-458.9	
13.825	-4.16	-5.8	-459.3	
13.83	-4.18	-9	-469.9	
13.835	-4.21	-10.6	-482	
13.84	-4.25	-12	-473.6	
13.845	-4.29	-13.4	-462.2	
13.85	-4.34	-13.9	-463.2	
13.855	-4.39	-14.2	-488.4	
13.86	-4.45	-15.5	-490.6	
13.865	-4.51	-17	-470.3	
13.87	-4.57	-18	-485.2	
13.875	-4.65	-19.1	-497.7	
13.88	-4.72	-19.8	-501.2	
13.885	-4.8	-19.5	-503.9	
13.89	-4.87	-19.3	-496.9	
13.895	-4.95	-19.8	-498.8	
13.9	-5.03	-20.1	-506.4	
13.905	-5.1	-20.6	-504.6	
13.91	-5.19	-21.7	-487.8	
13.915	-5.27	-22.4	-489.8	
13.92	-5.36	-22.2	-489.6	
13.925	-5.45	-22.3	-448	
13.93	-5.53	-21.9	-414	
13.935	-5.61	-20.5	-434.7	
13.94	-5.69	-19.4	-465.6	
13.945	-5.76	-19.2	-466	
13.95	-5.82	-18.4	-469	
13.955	-5.89	-17.4	-465.6	
13.96	-5.95	-17.2	-474.4	
13.965	-6	-16.8	-504.1	
13.97	-6.06	-15.7	NaN	
13.975	-6.11	-15.1	-511.5	
13.98	-6.15	-14.8	NaN	
13.985	-6.2	-13.8	-511.2	
13.99	-6.24	-13.1	-509.3	
13.995	-6.27	-12.6	-510.6	
14	-6.3	-11.1	NaN	
14.005	-6.32	-9.6	-511.9	
14.01	-6.34	-9	NaN	
14.015	-6.36	-8.1	NaN	
14.02	-6.36	-6.1	NaN	
14.025	-6.36	-4.6	-511.9	
14.03	-6.35	-3.7	-511.9	
14.035	-6.34	-2.2	-511.9	
14.04	-6.32	-0.9	-512	
14.045	-6.29	-0.4	-507.5	
14.05	-6.26	0	-423.7	
14.055	-6.23	0	-203.9	
14.06	-6.21	-1.1	39.8	
14.065	-6.19	-2.3	144	
14.07	-6.17	-3	105.2	
14.075	-6.16	-4.2	-137.7	
14.08	-6.16	-5.2	-442	
14.085	-6.16	-5.4	NaN	
14.09	-6.16	-5.8	-508.1	
14.095	-6.16	-7	NaN	
14.1	-6.17	-7.3	-510.1	
14.105	-6.18	-7.4	NaN	
14.11	-6.19	-8.1	-511.7	
14.115	-6.2	-8.4	NaN	
14.12	-6.21	-7.8	NaN	
14.125	-6.22	-7.7	-512	
14.13	-6.23	-8	NaN	
14.135	-6.24	-7.7	-511.9	
14.14	-6.25	-7.5	NaN	
14.145	-6.26	-7.9	-511.8	
14.15	-6.27	-7.6	-511.6	
14.155	-6.28	-7	-511.3	
14.16	-6.29	-7	-508.8	
14.165	-6.29	-6.6	-508.9	
14.17	-6.29	-5.7	NaN	
14.175	-6.29	-5.7	-511.1	
14.18	-6.29	-6.1	-509.7	
14.185	-6.29	-6	-501.1	
14.19	-6.3	-6.2	-490.3	
14.195	-6.3	-7.3	-487	
14.2	-6.31	-8	-469.7	
14.205	-6.32	-8.6	-454.3	
14.21	-6.34	-10	-420.7	
14.215	-6.36	-10.8	-393.8	
14.22	-6.39	-10.8	-385.5	
14.225	-6.41	-11.6	-345.1	
14.23	-6.45	-12.6	-327.4	
14.235	-6.48	-12.1	-310.8	
14.24	-6.51	-10.7	-297.1	
14.245	-6.52	-8.2	-292.2	
14.25	-6.52	-2.8	-282.8	
14.255	-6.49	4.9	-313.4	
14.26	-6.41	13.3	-307.8	
14.265	-6.3	22.1	-302.1	
14.27	-6.14	30.3	-339.7	
14.275	-5.94	36	-352.4	
14.28	-5.72	40.1	-379.9	
14.285	-5.49	43.5	-419.6	
14.29	-5.24	44.7	-428.4	
14.295	-5	43.4	-436.4	
14.3	-4.76	41.5	-459.8	
14.305	-4.54	38.9	-482.2	
14.31	-4.34	34.2	-497.8	
14.315	-4.16	28.4	-509.3	
14.32	-4.01	23.3	-511.6	
14.325	-3.89	18.4	-506.4	
14.33	-3.79	13.6	-504.6	
14.335	-3.72	9.6	-509.6	
14.34	-3.66	5.6	-505.7	
14.345	-3.63	2.2	-503.4	
14.35	-3.61	0.7	-511.2	
14.355	-3.59	0	-512	
14.36	-3.57	-0.9	-511.5	
14.365	-3.56	-1.7	NaN	
14.37	-3.56	-2.2	-511.8	
14.375	-3.55	-3.9	NaN	
14.38	-3.56	-6	-512	
14.385	-3.58	-7.2	-510.3	
14.39	-3.6	-8.4	-510.7	
14.395	-3.63	-10.3	NaN	
14.4	-3.67	-11.4	-511.9	
14.405	-3.71	-11.8	NaN	
14.41	-3.75	-12.7	-508.3	
14.415	-3.8	-13.4	-508.4	
14.42	-3.85	-13.7	-512	
14.425	-3.91	-14.7	-511.1	
14.43	-3.97	-16.1	-510.4	
14.435	-4.03	-16.9	-509.3	
14.44	-4.1	-18	-510.6	
14.445	-4.17	-19.5	-508.9	
14.45	-4.25	-19.9	-504.6	
14.455	-4.33	-19.7	-508.2	
14.46	-4.41	-20.1	-511.6	
14.465	-4.49	-20	-500.8	
14.47	-4.57	-18.9	-490.1	
14.475	-4.64	-18.3	-494.5	
14.48	-4.71	-18.3	-505.8	
14.485	-4.78	-17.7	-511.4	
14.49	-4.84	-17.4	-500.3	
14.495	-4.91	-17.4	-499.2	
14.5	-4.97	-16.7	-510.7	
14.505	-5.03	-15.6	NaN	
14.51	-5.08	-15.1	-511.9	
14.515	-5.13	-14.3	NaN	
14.52	-5.18	-12.8	-511.9	
14.525	-5.22	-12	NaN	
14.53	-5.25	-11.5	-512	
14.535	-5.28	-10.3	NaN	
14.54	-5.31	-9.3	NaN	
14.545	-5.33	-8.8	NaN	
14.55	-5.34	-7.5	-512	
14.555	-5.35	-5.8	NaN	
14.56	-5.35	-5	-511.9	
14.565	-5.35	-4	-511.9	
14.57	-5.34	-2.5	-511.9	
14.575	-5.33	-1.6	NaN	
14.58	-5.31	-1.2	-504.6	
14.585	-5.29	-0.5	-408.9	
14.59	-5.27	-0.4	-195.1	
14.595	-5.25	-1.2	-25.1	
14.6	-5.23	-1.4	7.2	
14.605	-5.22	-1.6	-64.4	
14.61	-5.2	-2.6	-290.6	
14.615	-5.19	-3.2	-490	
14.62	-5.19	-3.2	NaN	
14.625	-5.18	-3.6	-510.7	
14.63	-5.17	-4.1	NaN	
14.635	-5.17	-3.6	-510.8	
14.64	-5.16	-3.4	NaN	
14.645	-5.16	-4.1	-511.6	
14.65	-5.16	-4.2	NaN	
14.655	-5.15	-4.2	NaN	
14.66	-5.15	-4.9	-511.8	
14.665	-5.16	-5.2	-510.5	
14.67	-5.16	-4.6	-509.2	
14.675	-5.16	-4.7	-509.1	
14.68	-5.16	-5.5	-510.8	
14.685	-5.16	-6	-510.5	
14.69	-5.17	-6.9	-506.2	
14.695	-5.19	-8.6	-502.2	
14.7	-5.21	-9.3	-492.2	
14.705	-5.23	-9.1	-485.3	
14.71	-5.25	-9.2	-481.8	
14.715	-5.27	-9.5	-461.3	
14.72	-5.3	-9.8	-437.8	
14.725	-5.33	-10.8	-429.5	
14.73	-5.36	-11.8	-434.8	
14.735	-5.39	-11.8	-424.9	
14.74	-5.43	-12	-391.4	
14.745	-5.46	-12.5	-356	
14.75	-5.5	-11.6	-337.6	
14.755	-5.53	-9.7	-312.6	
14.76	-5.55	-8.2	-295.6	
14.765	-5.56	-6.2	-297.6	
14.77	-5.56	-2.8	-283.3	
14.775	-5.53	1.7	-273.2	
14.78	-5.49	7.8	-269.5	
14.785	-5.4	15.5	-266.4	
14.79	-5.28	22.4	-258.9	
14.795	-5.13	27.3	-260.6	
14.8	-4.96	31.2	-284	
14.805	-4.78	34	-297.7	
14.81	-4.58	34.8	-315.4	
14.815	-4.39	34.8	-341.6	
14.82	-4.2	34.5	-358	
14.825	-4.01	33.1	-372.4	
14.83	-3.83	31	-404.9	
14.835	-3.66	29.7	-421.4	
14.84	-3.5	28.3	-437.9	
14.845	-3.35	26.2	-467.9	
14.85	-3.2	25	-470.6	
14.855	-3.07	24.3	-468.7	
14.86	-2.94	22.7	-464.6	
14.865	-2.81	21.2	-475.9	
14.87	-2.7	20.5	-487.3	
14.875	-2.58	19.2	-471.1	
14.88	-2.48	17.1	-471	
14.885	-2.39	14.6	-480.2	
14.89	-2.32	11	-471.4	
14.895	-2.26	6.4	-468.3	
14.9	-2.23	2.4	-457.9	
14.905	-2.22	-1.3	-457.6	
14.91	-2.22	-5.5	-465.7	
14.915	-2.25	-9.2	-474.2	
14.92	-2.29	-11.8	-468.2	
14.925	-2.35	-14.6	-445.3	
14.93	-2.42	-17.2	-460.2	
14.935	-2.5	-18.4	-469.7	
14.94	-2.58	-19.4	-456.3	
14.945	-2.67	-20.5	-451.7	
14.95	-2.76	-20.5	-455.7	
14.955	-2.85	-19.9	-453.7	
14.96	-2.93	-20	-435.6	
14.965	-3.02	-19.7	-437.8	
14.97	-3.1	-18.6	-445.3	
14.975	-3.18	-18.2	-425.5	
14.98	-3.25	-18	-407.2	
14.985	-3.33	-17	-402.6	
14.99	-3.39	-16.3	-416	
14.995	-3.46	-16.7	-428	
15	-3.53	-16.6	-403.3	
15.005	-3.59	-16.1	-391	
15.01	-3.66	-16.3	-406.4	
15.015	-3.72	-16.6	-416.1	
15.02	-3.79	-16.2	-421.7	
15.025	-3.85	-16.3	-426.9	
15.03	-3.91	-16.6	-444.7	
15.035	-3.98	-16.3	-453	
15.04	-4.04	-16.1	-462.5	
15.045	-4.1	-16.3	-484.4	
15.05	-4.16	-15.3	-488.1	
15.055	-4.22	-13.7	-479.6	
15.06	-4.26	-12.7	-475.9	
15.065	-4.3	-11.1	-485.2	
15.07	-4.33	-8.6	-488.2	
15.075	-4.35	-6.6	-455.8	
15.08	-4.36	-5	-442.9	
15.085	-4.36	-2.7	-468	
15.09	-4.35	-0.9	-476	
15.095	-4.33	-0.1	-480	
15.1	-4.31	0.7	-494.9	
15.105	-4.29	1	-492.3	
15.11	-4.26	0.1	-422.8	
15.115	-4.25	-0.8	-240.2	
